,Tweets,Translated,polarity_score,analysis_result
585,ri baru menerima juta dosis vaksin covid sinopharm program gotong royong kini berapa dosis sudah tiba,"ri just received million doses of the covid sinopharm vaccine from the mutual cooperation program, now how many doses have arrived",0.25,Positive
586,perlu pakai viral segala ngab sejak lama bc komitmen percepatan barang ini buktinya liat berapa banyak impor utk covid dibantu bc mulai obat alat vaksin kesemuanya perlu nunggu viral sudah dikerjakan baik,you need to use viral for everything it's been a long time bc the commitment to accelerate this item is proof of seeing how much import for covid was assisted bc starting medicine for vaccines all of which need to wait for the virus to be done well,0.05,Positive
587,selamat kena covid tu dh dpt dos vaksin maybe utk jangkit dkt orang tu kebarangkalian rendah harapnyaa laa,"i'm glad you got covid, you got a dose of the vaccine, maybe to get infected from that person, the probability is low, i hope",0.0,Positive
588,kakak kata tunggu bulan dia doktor ibu ada ngomong kawannya baru lepas covid tetapi doktornya kata bisa vaksin walaupun nunggu bulan sendiri jadi bingung,"my sister said to wait for a month, her doctor said that her friend had just recovered from covid, but the doctor said that she could be vaccinated even if she waited for a month, so she was confused",0.0,Positive
589,kan tadi bahasannya memang testing seakan testing jadi solusi kematian akibat covid kalau vaksin anak wewe gombel tau sekarang siapa goblok,"right earlier, the discussion was indeed testing as if testing was a solution to death from covid if the vaccine for children wewe sucks knows now who is an idiot",-0.0124999999999999,Negative
590,denger takbir tahan tangis uda kali takbiran kali idul fitri kali idul adha rasanya kyk beda army please jangan lupa pake masker klw bisa vaksin capek sama keadaan kyk gini terus hampir tiap hari baca kabar orang meninggal covid,"listening to the takbir, hold back the tears, the takbiran times, the eid al-fitr times, the eid al-adha feels like a different army, please don't forget to wear a mask when you can get the vaccine, you're tired of situations like this, almost every day you read news of people dying from covid",-0.2,Negative
591,maret dikenang hari takluknya warisan abu raheem virus covid tembok ratapan yerusalem kosong basilika st peter vatican kosong kaabah makkah kosong bila kini mulai beribadah bergerombol terbatas disana jasa vaksin bukan doa,"march is remembered as the day of the conquest of the heritage of abu raheem, the covid virus, the wailing wall of jerusalem is empty, st. peter's basilica is empty, the vatican is empty, the kaaba in makkah is empty, when you start worshiping in groups, it is limited there, vaccine services are not prayers",-0.0742857142857142,Negative
592,semangaat kaa rajin random ngobrol terus tbtb covid vaksin,"keep spirit, diligently, randomly chat, tbtb, covid vaccine",-0.5,Negative
593,vaksin covid terbukti efektif mencegah gejala berat kematian lawan covid,the covid vaccine is proven to be effective in preventing severe symptoms of death against covid,0.6,Positive
594,pasien covid rumah sakit didominasi yang mendapatkan vaksin vaksinasi sangat beresiko mengalami gejala berat hingga kematian,predominately hospital covid patients who receive vaccination vaccines are very at risk of experiencing severe symptoms and even death,0.2,Positive
595,loo ikut vaksin brarti percuma buyutmu brjuang kalau sendiri bu jingan biarkan negara mngurusi kluarga teman tetangga suatu mungkin jadi kena covid kasihan buyut mreka berjuang anda egois masa bodoh saat pandemi,"loo taking vaccines means it's useless for your great-grandfathers to fight if you're alone, mother, let the state take care of the families of neighbors, one might get covid, sorry for their great-grandfathers, they are struggling, you are selfish, ignorant during a pandemic",0.02,Positive
596,sama bro vaksin tahap pertama kmren ngurusin art ternyata covid selama ngurus pake masker waktu swab negatif sendiri takjub puji tuhan,"same bro, the first stage of the vaccine was when we took care of art, it turned out that during the time i was taking care of it, i was wearing a mask when the swab was negative, i was amazed, praise god",-0.0166666666666666,Negative
597,dah vaksin dosis pertama az minggu positif covid selama isoman sembuh muncul gejala ringan anosmia lemes sama batuk doang pdahal kakak kakak ipar yang kena dan vaksin rata rata muncul gejala sedang,"i have had the first dose of vaccine az positive for covid-19 while isoman is recovering, there are mild symptoms of anosmia, lethargy and coughing, even though the brothers-in-law who got it and the vaccine, on average, have moderate symptoms",0.1321212121212121,Positive
598,pastu dah overthinking pulak ni side effect vaksin covid,pastu dah overthinking pulak ni side effect vaccine covid,0.0,Positive
599,sampai sekarang masih blm swab karna males benar isoman alhamdulillah sangat sekarang baikan gausah takut vaksin insyaallah aman kok kalopun ntar positif mungkin karna emg awal terpapar covid otg,"until now i still haven't taken a swab because i'm really lazy, isoman, thank god, it's really good now, don't be afraid of the vaccine, god willing, it's safe, even if it's positive, maybe it's because you were exposed to covid early on",0.1981818181818181,Positive
600,vaksin vaksin bukan jaminan kalau gabakal kena covid bruh,vaccine vaccine is not a guarantee that you will not get covid bruh,0.0,Positive
601,walaupun dah vaksin jangan fikir takkan kena jangkit covid,"even if you've been vaccinated, don't think you won't get infected with covid",0.0,Positive
602,citf memandang berat dakwaan mengenai isu suntikan vaksin covid tular citf sedang bekerjasama pihak berkuasa termasuk atm menjalankan siasatan perkara agar kejadian tidak berlaku,"citf takes seriously the allegations regarding the issue of the contagious covid vaccine injection, citf is working with the authorities including the atm to investigate the matter so that the incident does not happen",0.0,Positive
603,sebanyak orang ikut vaksin covid gratis kementerian pupr sumsel sebanyak orang ikut vaksin covid gratis kementerian pupr sumsel,"as many people take the free covid vaccine, the south sumatra pupr ministry, as many people take the free covid vaccine, the south sumatra pupr ministry",0.4499999999999999,Positive
604,gg mau vaksin sudah pernah positif covid,"i don't want the vaccine, i've been positive for covid",0.2272727272727272,Positive
605,segera vaksin gelombang baru covid seluruh dunia mengakibatkan gejala berat kematian mereka belum vaksin jokowi lawanpandemi indonesiamaju,immediately the vaccine for a new wave of covid throughout the world will result in severe symptoms of death,0.1363636363636363,Positive
606,bahas ttg vaksin ak vaksin covid dpt dosis suntikan hr positif antigen masih tgu pcr result gejala pilek hidung mampet anosmia luckily ak demam biasanya kalau kena covid demam jadi awalnya kupikir ni pilek biasa trnyta covid mhn doanya,discuss about the vaccine ak the covid vaccine got the injection dose day positive antigen still waiting for the result of the symptoms of a runny nose clogged nose anosmia luckily ak has a fever usually when you get a covid fever so at first i thought it was a common cold but it turns out it's covid i need to pray,0.0121212121212121,Positive
607,relawan uji klinis vaksin sinpvac hadir aman hampir setahun awal awal sering kontak erat sama positif pernah keadaan pake masker negatif terus terakhir pas rame kasus naik isoman gejalanya mirip sangat sama covid mungkin varian baru,"volunteers for the clinical trial of the sinpvac vaccine are present safely for almost a year, at first, often in close contact with the positive, the condition of wearing masks is negative, the last time when the number of cases increased, the symptoms were very similar to covid, maybe a new variant",0.0626262626262626,Positive
608,meresahkan pemalsu kartu vaksin covid akhirnya diringkus polisi,the counterfeiter of the covid vaccine card was worried that the police finally caught him,-0.25,Negative
609,anggota koramil prambanan kodim klaten serda heru puji s melaksanakan giat pendampingan serbuan vaksin covid bertempat rspd klaten senin juli kodimklaten koremwrt_solo,members of the prambanan koramil klaten kodim serda heru puji s carry out active assistance in assisting the covid vaccine attack at the rspd klaten monday july kodimklaten koremwrt_solo,-0.1333333333333333,Negative
610,sehat kalau vaksin lebih aman kalau terpapar covid terlalu berat risikonya,healthy if the vaccine is safer if exposed to covid is too heavy a risk,0.15,Positive
611,vaksin x covid x variant beda kehilangan sodara sedarah covid kehilangan sodara kerabat dkt covid kurang dekat apa hidup sama covid coba ini terjadi kalian semua juga lho,the x covid x variant vaccine is different from the loss of a blood relative of covid the loss of a close relative of covid is not close enough to live with covid try this happening to all of you too you know,-0.0833333333333333,Negative
612,th w sm suami vaksin flu sumpaah se manjur setahun kena flu huee terharu pdhl suami tiap bln flu ckckck tahun blm vaksin flu karena mau ngejar vaksin covid dl ak tinggal suami blm dpt kalau hbs vaksin covid vaksin flu jeda brp lama,th w sm husband flu vaccine i swear it works for a year i've had the flu huee i've been touched by my husband every month the flu ckckck year i haven't had the flu vaccine because i want to pursue the covid vaccine i'm staying husband can't get it if hbs vaccine flu vaccine flu pause how long,0.35,Positive
613,segera audit dana pandemi audit kondisi vaksin audit penyimpangan serius program penanggulangan pandemi covid menyeluruh,immediately audit of pandemic funds audit of vaccine condition audit of serious irregularities comprehensive covid pandemic response program,-0.1166666666666666,Negative
614,ibu hamil vaksin covid aman horeee,hooray safe covid vaccine pregnant women,0.4166666666666666,Positive
